"id_reserva","codigo_reserva","fecha_reserva","fecha_checkin_programado","fecha_checkout_programado","adultos","ninos","infantes","monto_total_reserva","nombre_propiedad","tipo_propiedad","nombre_ciudad","nombre_pais","nombres","apellidos","email","telefono","nombre_segmento","nombre_motivo","tipo_habitacion","numero_habitacion","nombre_canal","nombre_estado","total_factura","monto_pago","nombre_metodo","total_servicio","nombre_servicio"
179,"RES000179","2025-10-17 10:00:00","2026-01-15","2026-01-21",3,0,0,723.99,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Gabriela","Ortiz","gabriela.ortiz@mail.com","60001961","Turista","Vacaciones","Sencilla","305","Agencia Mayorista","Completada",723.99,723.99,"Tarjeta Débito",186.11,"Spa"
636,"RES000636","2025-02-23 10:00:00","2025-03-02","2025-03-03",3,2,1,291.31,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Fernando","Morales","fernando.morales@mail.com","60009324","Turista","Vacaciones","Familiar","439","Walk In","Completada",291.31,291.31,"Tarjeta Débito",42.71,"Restaurante"
105,"RES000105","2025-07-21 10:00:00","2025-08-06","2025-08-10",2,0,0,664.67,"Hotel Central San José","Urbano","San José","Costa Rica","Paula","Vargas","paula.vargas@mail.com","60004995","Corporativo","Negocios","Suite","127","Convenio Empresa","Confirmada",664.67,265.87,"Tarjeta Crédito",76.84,"Traslado"
445,"RES000445","2025-07-11 10:00:00","2025-10-05","2025-10-07",2,0,0,535.28,"Hotel Central San José","Urbano","San José","Costa Rica","Paula","Vargas","paula.vargas@mail.com","60004255","Corporativo","Negocios","Suite","132","Agencia Mayorista","Confirmada",535.28,214.11,"Transferencia",206.79,"Spa"
866,"RES000866","2026-03-26 10:00:00","2026-05-22","2026-05-25",3,0,0,423.75,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Luis","Fernandez","luis.fernandez@mail.com","60002294","Turista","Vacaciones","Doble","217","Call Center","Confirmada",423.75,169.50,"Efectivo",94.92,"Tour"
889,"RES000889","2026-04-11 10:00:00","2026-06-30","2026-07-02",3,0,0,507.37,"Hotel Central San José","Urbano","San José","Costa Rica","Maria","Lopez","maria.lopez@mail.com","60008251","Turista","Vacaciones","Doble","123","Convenio Empresa","Completada",507.37,507.37,"Transferencia",206.79,"Spa"
889,"RES000889","2026-04-11 10:00:00","2026-06-30","2026-07-02",3,0,0,507.37,"Hotel Central San José","Urbano","San José","Costa Rica","Maria","Lopez","maria.lopez@mail.com","60008251","Turista","Vacaciones","Doble","123","Convenio Empresa","Completada",507.37,507.37,"Transferencia",94.92,"Tour"
776,"RES000776","2025-10-11 10:00:00","2025-12-07","2025-12-10",3,1,0,820.61,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Fernando","Morales","fernando.morales@mail.com","60001184","Turista","Vacaciones","Suite","434","Walk In","Completada",820.61,820.61,"Convenio Empresa",79.33,"Tour"
776,"RES000776","2025-10-11 10:00:00","2025-12-07","2025-12-10",3,1,0,820.61,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Fernando","Morales","fernando.morales@mail.com","60001184","Turista","Vacaciones","Suite","434","Walk In","Completada",820.61,820.61,"Convenio Empresa",76.84,"Traslado"
776,"RES000776","2025-10-11 10:00:00","2025-12-07","2025-12-10",3,1,0,820.61,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Fernando","Morales","fernando.morales@mail.com","60001184","Turista","Vacaciones","Suite","434","Walk In","Completada",820.61,820.61,"Convenio Empresa",64.41,"Estacionamiento"
467,"RES000467","2025-11-14 10:00:00","2025-12-02","2025-12-08",3,0,0,1689.12,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60009953","Grupo","Evento","Familiar","337","Call Center","Completada",1689.12,1689.12,"Efectivo",15.82,"Lavandería"
467,"RES000467","2025-11-14 10:00:00","2025-12-02","2025-12-08",3,0,0,1689.12,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60009953","Grupo","Evento","Familiar","337","Call Center","Completada",1689.12,1689.12,"Efectivo",42.71,"Restaurante"
467,"RES000467","2025-11-14 10:00:00","2025-12-02","2025-12-08",3,0,0,1689.12,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60009953","Grupo","Evento","Familiar","337","Call Center","Completada",1689.12,1689.12,"Efectivo",206.79,"Spa"
327,"RES000327","2024-12-29 10:00:00","2025-02-25","2025-03-01",3,0,0,379.68,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60006993","Grupo","Evento","Sencilla","302","Call Center","Completada",379.68,379.68,"Transferencia",63.28,"Traslado"
253,"RES000253","2026-03-16 10:00:00","2026-05-29","2026-05-31",2,0,0,507.37,"Hotel Central San José","Urbano","San José","Costa Rica","Camila","Rivera","camila.rivera@mail.com","60000027","Turista","Vacaciones","Doble","124","Booking","Completada",507.37,507.37,"Efectivo",206.79,"Spa"
253,"RES000253","2026-03-16 10:00:00","2026-05-29","2026-05-31",2,0,0,507.37,"Hotel Central San José","Urbano","San José","Costa Rica","Camila","Rivera","camila.rivera@mail.com","60000027","Turista","Vacaciones","Doble","124","Booking","Completada",507.37,507.37,"Efectivo",94.92,"Tour"
692,"RES000692","2025-04-20 10:00:00","2025-06-22","2025-06-25",1,1,0,590.09,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60001628","Turista","Vacaciones","Doble","413","Walk In","Completada",590.09,590.09,"Tarjeta Crédito",79.33,"Tour"
692,"RES000692","2025-04-20 10:00:00","2025-06-22","2025-06-25",1,1,0,590.09,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60001628","Turista","Vacaciones","Doble","413","Walk In","Completada",590.09,590.09,"Tarjeta Crédito",76.84,"Traslado"
692,"RES000692","2025-04-20 10:00:00","2025-06-22","2025-06-25",1,1,0,590.09,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60001628","Turista","Vacaciones","Doble","413","Walk In","Completada",590.09,590.09,"Tarjeta Crédito",64.41,"Estacionamiento"
14,"RES000014","2025-01-28 10:00:00","2025-02-12","2025-02-15",2,0,0,422.62,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Miguel","Mendoza","miguel.mendoza@mail.com","60003626","Familiar","Visita Familiar","Sencilla","204","Convenio Empresa","Completada",422.62,422.62,"Convenio Empresa",94.92,"Tour"
14,"RES000014","2025-01-28 10:00:00","2025-02-12","2025-02-15",2,0,0,422.62,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Miguel","Mendoza","miguel.mendoza@mail.com","60003626","Familiar","Visita Familiar","Sencilla","204","Convenio Empresa","Completada",422.62,422.62,"Convenio Empresa",63.28,"Traslado"
14,"RES000014","2025-01-28 10:00:00","2025-02-12","2025-02-15",2,0,0,422.62,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Miguel","Mendoza","miguel.mendoza@mail.com","60003626","Familiar","Visita Familiar","Sencilla","204","Convenio Empresa","Completada",422.62,422.62,"Convenio Empresa",44.07,"Estacionamiento"
109,"RES000109","2025-07-25 10:00:00","2025-08-14","2025-08-16",3,0,0,647.49,"Hotel Central San José","Urbano","San José","Costa Rica","Maria","Lopez","maria.lopez@mail.com","60006031","Turista","Vacaciones","Suite","128","Agencia Mayorista","Completada",647.49,647.49,"Convenio Empresa",206.79,"Spa"
109,"RES000109","2025-07-25 10:00:00","2025-08-14","2025-08-16",3,0,0,647.49,"Hotel Central San José","Urbano","San José","Costa Rica","Maria","Lopez","maria.lopez@mail.com","60006031","Turista","Vacaciones","Suite","128","Agencia Mayorista","Completada",647.49,647.49,"Convenio Empresa",94.92,"Tour"
133,"RES000133","2025-08-18 10:00:00","2025-10-01","2025-10-03",2,0,0,647.49,"Hotel Central San José","Urbano","San José","Costa Rica","Camila","Rivera","camila.rivera@mail.com","60001147","Turista","Vacaciones","Suite","134","Convenio Empresa","Completada",647.49,647.49,"Convenio Empresa",206.79,"Spa"
133,"RES000133","2025-08-18 10:00:00","2025-10-01","2025-10-03",2,0,0,647.49,"Hotel Central San José","Urbano","San José","Costa Rica","Camila","Rivera","camila.rivera@mail.com","60001147","Turista","Vacaciones","Suite","134","Convenio Empresa","Completada",647.49,647.49,"Convenio Empresa",94.92,"Tour"
372,"RES000372","2025-05-20 10:00:00","2025-06-02","2025-06-03",1,2,1,170.63,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60007548","Turista","Vacaciones","Doble","413","Booking","Completada",170.63,170.63,"Efectivo",47.46,"Restaurante"
339,"RES000339","2025-01-10 10:00:00","2025-03-21","2025-03-25",3,0,0,379.68,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Gabriela","Ortiz","gabriela.ortiz@mail.com","60000101","Turista","Vacaciones","Sencilla","305","Web Directa","Completada",379.68,379.68,"Efectivo",63.28,"Traslado"
600,"RES000600","2026-07-02 10:00:00","2026-09-01","2026-09-02",1,2,1,217.47,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Carlos","Rodriguez","carlos.rodriguez@mail.com","60001100","Turista","Vacaciones","Suite","430","Call Center","Completada",217.47,217.47,"Convenio Empresa",47.46,"Restaurante"
772,"RES000772","2025-10-07 10:00:00","2025-11-29","2025-12-04",1,1,0,1066.72,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60000148","Turista","Vacaciones","Suite","433","Expedia","Completada",1066.72,1066.72,"Efectivo",44.07,"Estacionamiento"
772,"RES000772","2025-10-07 10:00:00","2025-11-29","2025-12-04",1,1,0,1066.72,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60000148","Turista","Vacaciones","Suite","433","Expedia","Completada",1066.72,1066.72,"Efectivo",22.60,"Lavandería"
335,"RES000335","2025-01-06 10:00:00","2025-03-13","2025-03-19",2,0,0,719.36,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Laura","Hernandez","laura.hernandez@mail.com","60009065","Corporativo","Negocios","Sencilla","304","Walk In","Completada",719.36,719.36,"Tarjeta Crédito",14.24,"Lavandería"
335,"RES000335","2025-01-06 10:00:00","2025-03-13","2025-03-19",2,0,0,719.36,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Laura","Hernandez","laura.hernandez@mail.com","60009065","Corporativo","Negocios","Sencilla","304","Walk In","Completada",719.36,719.36,"Tarjeta Crédito",47.46,"Restaurante"
335,"RES000335","2025-01-06 10:00:00","2025-03-13","2025-03-19",2,0,0,719.36,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Laura","Hernandez","laura.hernandez@mail.com","60009065","Corporativo","Negocios","Sencilla","304","Walk In","Completada",719.36,719.36,"Tarjeta Crédito",206.79,"Spa"
591,"RES000591","2026-06-16 10:00:00","2026-08-07","2026-08-11",1,0,0,827.16,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Elena","Navarro","elena.navarro@mail.com","60008769","Familiar","Visita Familiar","Suite","328","Web Directa","Completada",827.16,827.16,"Efectivo",63.28,"Traslado"
808,"RES000808","2025-11-12 10:00:00","2026-02-09","2026-02-14",3,1,0,490.42,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Ricardo","Rojas","ricardo.rojas@mail.com","60009472","Corporativo","Negocios","Sencilla","402","Web Directa","Completada",490.42,490.42,"Transferencia",44.07,"Estacionamiento"
808,"RES000808","2025-11-12 10:00:00","2026-02-09","2026-02-14",3,1,0,490.42,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Ricardo","Rojas","ricardo.rojas@mail.com","60009472","Corporativo","Negocios","Sencilla","402","Web Directa","Completada",490.42,490.42,"Transferencia",22.60,"Lavandería"
7,"RES000007","2025-01-28 10:00:00","2025-02-05","2025-02-07",3,0,0,432.79,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60001813","Grupo","Evento","Sencilla","302","Convenio Empresa","Completada",432.79,432.79,"Tarjeta Débito",186.45,"Spa"
7,"RES000007","2025-01-28 10:00:00","2025-02-05","2025-02-07",3,0,0,432.79,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60001813","Grupo","Evento","Sencilla","302","Convenio Empresa","Completada",432.79,432.79,"Tarjeta Débito",88.14,"Tour"
757,"RES000757","2025-09-01 10:00:00","2025-10-09","2025-10-11",3,0,0,647.49,"Hotel Central San José","Urbano","San José","Costa Rica","Lucia","Silva","lucia.silva@mail.com","60007363","Grupo","Evento","Suite","130","Booking","Completada",647.49,647.49,"Convenio Empresa",206.79,"Spa"
757,"RES000757","2025-09-01 10:00:00","2025-10-09","2025-10-11",3,0,0,647.49,"Hotel Central San José","Urbano","San José","Costa Rica","Lucia","Silva","lucia.silva@mail.com","60007363","Grupo","Evento","Suite","130","Booking","Completada",647.49,647.49,"Convenio Empresa",94.92,"Tour"
771,"RES000771","2025-09-29 10:00:00","2025-11-20","2025-11-24",1,0,0,827.16,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Elena","Navarro","elena.navarro@mail.com","60000989","Familiar","Visita Familiar","Suite","333","Booking","Completada",827.16,827.16,"Convenio Empresa",63.28,"Traslado"
827,"RES000827","2026-02-22 10:00:00","2026-03-12","2026-03-18",3,0,0,744.67,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60003293","Grupo","Evento","Sencilla","307","Booking","Completada",744.67,744.67,"Transferencia",15.82,"Lavandería"
827,"RES000827","2026-02-22 10:00:00","2026-03-12","2026-03-18",3,0,0,744.67,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60003293","Grupo","Evento","Sencilla","307","Booking","Completada",744.67,744.67,"Transferencia",47.46,"Restaurante"
827,"RES000827","2026-02-22 10:00:00","2026-03-12","2026-03-18",3,0,0,744.67,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60003293","Grupo","Evento","Sencilla","307","Booking","Completada",744.67,744.67,"Transferencia",206.79,"Spa"
254,"RES000254","2026-03-24 10:00:00","2026-06-07","2026-06-10",2,0,0,531.10,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Miguel","Mendoza","miguel.mendoza@mail.com","60000286","Familiar","Visita Familiar","Doble","224","Expedia","Completada",531.10,531.10,"Tarjeta Crédito",94.92,"Tour"
254,"RES000254","2026-03-24 10:00:00","2026-06-07","2026-06-10",2,0,0,531.10,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Miguel","Mendoza","miguel.mendoza@mail.com","60000286","Familiar","Visita Familiar","Doble","224","Expedia","Completada",531.10,531.10,"Tarjeta Crédito",63.28,"Traslado"
254,"RES000254","2026-03-24 10:00:00","2026-06-07","2026-06-10",2,0,0,531.10,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Miguel","Mendoza","miguel.mendoza@mail.com","60000286","Familiar","Visita Familiar","Doble","224","Expedia","Completada",531.10,531.10,"Tarjeta Crédito",44.07,"Estacionamiento"
377,"RES000377","2025-05-04 10:00:00","2025-05-22","2025-05-28",3,0,0,884.79,"Hotel Central San José","Urbano","San José","Costa Rica","Lucia","Silva","lucia.silva@mail.com","60008843","Grupo","Evento","Doble","115","Walk In","Completada",884.79,884.79,"Efectivo",20.34,"Lavandería"
377,"RES000377","2025-05-04 10:00:00","2025-05-22","2025-05-28",3,0,0,884.79,"Hotel Central San José","Urbano","San José","Costa Rica","Lucia","Silva","lucia.silva@mail.com","60008843","Grupo","Evento","Doble","115","Walk In","Completada",884.79,884.79,"Efectivo",61.02,"Restaurante"
377,"RES000377","2025-05-04 10:00:00","2025-05-22","2025-05-28",3,0,0,884.79,"Hotel Central San José","Urbano","San José","Costa Rica","Lucia","Silva","lucia.silva@mail.com","60008843","Grupo","Evento","Doble","115","Walk In","Completada",884.79,884.79,"Efectivo",186.45,"Spa"
159,"RES000159","2025-09-27 10:00:00","2025-12-06","2025-12-10",3,0,0,1012.48,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Gabriela","Ortiz","gabriela.ortiz@mail.com","60007881","Turista","Vacaciones","Familiar","340","Call Center","Completada",1012.48,1012.48,"Tarjeta Crédito",63.28,"Traslado"
432,"RES000432","2025-07-19 10:00:00","2025-09-30","2025-10-01",1,2,1,227.47,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60000888","Turista","Vacaciones","Suite","428","Call Center","Completada",227.47,227.47,"Transferencia",47.46,"Restaurante"
857,"RES000857","2026-03-10 10:00:00","2026-04-27","2026-05-03",3,0,0,887.05,"Hotel Central San José","Urbano","San José","Costa Rica","Lucia","Silva","lucia.silva@mail.com","60001063","Grupo","Evento","Doble","115","Web Directa","Completada",887.05,887.05,"Convenio Empresa",22.60,"Lavandería"
857,"RES000857","2026-03-10 10:00:00","2026-04-27","2026-05-03",3,0,0,887.05,"Hotel Central San José","Urbano","San José","Costa Rica","Lucia","Silva","lucia.silva@mail.com","60001063","Grupo","Evento","Doble","115","Web Directa","Completada",887.05,887.05,"Convenio Empresa",61.02,"Restaurante"
857,"RES000857","2026-03-10 10:00:00","2026-04-27","2026-05-03",3,0,0,887.05,"Hotel Central San José","Urbano","San José","Costa Rica","Lucia","Silva","lucia.silva@mail.com","60001063","Grupo","Evento","Doble","115","Web Directa","Completada",887.05,887.05,"Convenio Empresa",186.45,"Spa"
619,"RES000619","2024-11-01 10:00:00","2025-01-20","2025-01-22",3,0,0,656.53,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Gabriela","Ortiz","gabriela.ortiz@mail.com","60004921","Turista","Vacaciones","Suite","335","Web Directa","Completada",656.53,656.53,"Convenio Empresa",186.45,"Spa"
619,"RES000619","2024-11-01 10:00:00","2025-01-20","2025-01-22",3,0,0,656.53,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Gabriela","Ortiz","gabriela.ortiz@mail.com","60004921","Turista","Vacaciones","Suite","335","Web Directa","Completada",656.53,656.53,"Convenio Empresa",88.14,"Tour"
890,"RES000890","2026-04-19 10:00:00","2026-07-09","2026-07-12",1,0,0,514.66,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Jorge","Flores","jorge.flores@mail.com","60008510","Turista","Vacaciones","Doble","223","Booking","Completada",514.66,514.66,"Convenio Empresa",94.92,"Tour"
890,"RES000890","2026-04-19 10:00:00","2026-07-09","2026-07-12",1,0,0,514.66,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Jorge","Flores","jorge.flores@mail.com","60008510","Turista","Vacaciones","Doble","223","Booking","Completada",514.66,514.66,"Convenio Empresa",63.28,"Traslado"
890,"RES000890","2026-04-19 10:00:00","2026-07-09","2026-07-12",1,0,0,514.66,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Jorge","Flores","jorge.flores@mail.com","60008510","Turista","Vacaciones","Doble","223","Booking","Completada",514.66,514.66,"Convenio Empresa",44.07,"Estacionamiento"
20,"RES000020","2025-02-17 10:00:00","2025-03-10","2025-03-13",1,1,0,462.12,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Carlos","Rodriguez","carlos.rodriguez@mail.com","60005180","Turista","Vacaciones","Sencilla","405","Walk In","Completada",462.12,462.12,"Efectivo",79.33,"Tour"
20,"RES000020","2025-02-17 10:00:00","2025-03-10","2025-03-13",1,1,0,462.12,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Carlos","Rodriguez","carlos.rodriguez@mail.com","60005180","Turista","Vacaciones","Sencilla","405","Walk In","Completada",462.12,462.12,"Efectivo",76.84,"Traslado"
20,"RES000020","2025-02-17 10:00:00","2025-03-10","2025-03-13",1,1,0,462.12,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Carlos","Rodriguez","carlos.rodriguez@mail.com","60005180","Turista","Vacaciones","Sencilla","405","Walk In","Completada",462.12,462.12,"Efectivo",64.41,"Estacionamiento"
319,"RES000319","2024-12-21 10:00:00","2025-02-09","2025-02-11",3,0,0,749.19,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Gabriela","Ortiz","gabriela.ortiz@mail.com","60004921","Turista","Vacaciones","Familiar","340","Agencia Mayorista","Completada",749.19,749.19,"Convenio Empresa",186.45,"Spa"
319,"RES000319","2024-12-21 10:00:00","2025-02-09","2025-02-11",3,0,0,749.19,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Gabriela","Ortiz","gabriela.ortiz@mail.com","60004921","Turista","Vacaciones","Familiar","340","Agencia Mayorista","Completada",749.19,749.19,"Convenio Empresa",88.14,"Tour"
76,"RES000076","2025-04-14 10:00:00","2025-06-30","2025-07-05",3,1,0,678.11,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Fernando","Morales","fernando.morales@mail.com","60008584","Turista","Vacaciones","Doble","419","Walk In","Completada",678.11,678.11,"Convenio Empresa",39.66,"Estacionamiento"
76,"RES000076","2025-04-14 10:00:00","2025-06-30","2025-07-05",3,1,0,678.11,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Fernando","Morales","fernando.morales@mail.com","60008584","Turista","Vacaciones","Doble","419","Walk In","Completada",678.11,678.11,"Convenio Empresa",22.60,"Lavandería"
517,"RES000517","2025-12-20 10:00:00","2026-02-26","2026-02-28",3,0,0,416.63,"Hotel Central San José","Urbano","San José","Costa Rica","Lucia","Silva","lucia.silva@mail.com","60000703","Grupo","Evento","Sencilla","110","Walk In","Completada",416.63,416.63,"Tarjeta Débito",186.11,"Spa"
517,"RES000517","2025-12-20 10:00:00","2026-02-26","2026-02-28",3,0,0,416.63,"Hotel Central San José","Urbano","San José","Costa Rica","Lucia","Silva","lucia.silva@mail.com","60000703","Grupo","Evento","Sencilla","110","Walk In","Completada",416.63,416.63,"Tarjeta Débito",94.92,"Tour"
129,"RES000129","2025-08-14 10:00:00","2025-09-23","2025-09-27",3,0,0,768.40,"Hotel Central San José","Urbano","San José","Costa Rica","Maria","Lopez","maria.lopez@mail.com","60000111","Turista","Vacaciones","Suite","133","Web Directa","Completada",768.40,768.40,"Efectivo",76.84,"Traslado"
789,"RES000789","2025-10-03 10:00:00","2025-12-12","2025-12-16",3,0,0,935.64,"Hotel Central San José","Urbano","San José","Costa Rica","Maria","Lopez","maria.lopez@mail.com","60004551","Turista","Vacaciones","Familiar","138","Call Center","Completada",935.64,935.64,"Transferencia",76.84,"Traslado"
346,"RES000346","2025-01-10 10:00:00","2025-03-28","2025-04-02",3,0,0,431.66,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Luis","Fernandez","luis.fernandez@mail.com","60000814","Turista","Vacaciones","Sencilla","207","Web Directa","Confirmada",431.66,172.66,"Convenio Empresa",64.41,"Estacionamiento"
71,"RES000071","2025-04-02 10:00:00","2025-06-13","2025-06-19",1,0,0,968.41,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Elena","Navarro","elena.navarro@mail.com","60007289","Familiar","Visita Familiar","Doble","318","Booking","Completada",968.41,968.41,"Convenio Empresa",15.82,"Lavandería"
71,"RES000071","2025-04-02 10:00:00","2025-06-13","2025-06-19",1,0,0,968.41,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Elena","Navarro","elena.navarro@mail.com","60007289","Familiar","Visita Familiar","Doble","318","Booking","Completada",968.41,968.41,"Convenio Empresa",47.46,"Restaurante"
71,"RES000071","2025-04-02 10:00:00","2025-06-13","2025-06-19",1,0,0,968.41,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Elena","Navarro","elena.navarro@mail.com","60007289","Familiar","Visita Familiar","Doble","318","Booking","Completada",968.41,968.41,"Convenio Empresa",206.79,"Spa"
68,"RES000068","2025-04-06 10:00:00","2025-06-14","2025-06-17",3,1,0,591.22,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Ricardo","Rojas","ricardo.rojas@mail.com","60006512","Corporativo","Negocios","Doble","417","Call Center","Completada",591.22,591.22,"Tarjeta Crédito",88.14,"Tour"
68,"RES000068","2025-04-06 10:00:00","2025-06-14","2025-06-17",3,1,0,591.22,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Ricardo","Rojas","ricardo.rojas@mail.com","60006512","Corporativo","Negocios","Doble","417","Call Center","Completada",591.22,591.22,"Tarjeta Crédito",69.16,"Traslado"
68,"RES000068","2025-04-06 10:00:00","2025-06-14","2025-06-17",3,1,0,591.22,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Ricardo","Rojas","ricardo.rojas@mail.com","60006512","Corporativo","Negocios","Doble","417","Call Center","Completada",591.22,591.22,"Tarjeta Crédito",64.41,"Estacionamiento"
267,"RES000267","2026-04-13 10:00:00","2026-07-10","2026-07-14",3,0,0,827.16,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60002553","Grupo","Evento","Suite","327","Booking","Completada",827.16,827.16,"Efectivo",63.28,"Traslado"
773,"RES000773","2025-09-17 10:00:00","2025-11-10","2025-11-16",2,0,0,1307.41,"Hotel Central San José","Urbano","San José","Costa Rica","Camila","Rivera","camila.rivera@mail.com","60000407","Turista","Vacaciones","Suite","134","Web Directa","Completada",1307.41,1307.41,"Tarjeta Crédito",22.60,"Lavandería"
773,"RES000773","2025-09-17 10:00:00","2025-11-10","2025-11-16",2,0,0,1307.41,"Hotel Central San José","Urbano","San José","Costa Rica","Camila","Rivera","camila.rivera@mail.com","60000407","Turista","Vacaciones","Suite","134","Web Directa","Completada",1307.41,1307.41,"Tarjeta Crédito",61.02,"Restaurante"
773,"RES000773","2025-09-17 10:00:00","2025-11-10","2025-11-16",2,0,0,1307.41,"Hotel Central San José","Urbano","San José","Costa Rica","Camila","Rivera","camila.rivera@mail.com","60000407","Turista","Vacaciones","Suite","134","Web Directa","Completada",1307.41,1307.41,"Tarjeta Crédito",186.45,"Spa"
80,"RES000080","2025-04-18 10:00:00","2025-07-08","2025-07-11",1,1,0,580.42,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Carlos","Rodriguez","carlos.rodriguez@mail.com","60009620","Turista","Vacaciones","Doble","420","Web Directa","Completada",580.42,580.42,"Transferencia",88.14,"Tour"
80,"RES000080","2025-04-18 10:00:00","2025-07-08","2025-07-11",1,1,0,580.42,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Carlos","Rodriguez","carlos.rodriguez@mail.com","60009620","Turista","Vacaciones","Doble","420","Web Directa","Completada",580.42,580.42,"Transferencia",76.84,"Traslado"
80,"RES000080","2025-04-18 10:00:00","2025-07-08","2025-07-11",1,1,0,580.42,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Carlos","Rodriguez","carlos.rodriguez@mail.com","60009620","Turista","Vacaciones","Doble","420","Web Directa","Completada",580.42,580.42,"Transferencia",64.41,"Estacionamiento"
146,"RES000146","2025-09-07 10:00:00","2025-11-03","2025-11-06",3,0,0,763.43,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Luis","Fernandez","luis.fernandez@mail.com","60004514","Turista","Vacaciones","Familiar","237","Walk In","Confirmada",763.43,305.37,"Convenio Empresa",85.43,"Tour"
